player_name,url,position,shoots,height,weight_lb,weight_kg,height_cm,birthdate,birthplace,college,high_school,draft,nba_debut,games,points,rebounds,assists,fg_percentage,fg3_percentage,ft_percentage,efg_percentage
Dell Demps,https://www.basketball-reference.com/players/d/dempsde01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Long Beach, California
us",University of the Pacific,"Mount Eden in Hayward, California",,"November 23, 1993",20,3.0,0.5,0.5,50.0,,76.2,51.2
George Dempsey,https://www.basketball-reference.com/players/d/dempsge01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Philadelphia, Pennsylvania
us",King's College,"Merchantville in Merchantville, New Jersey","Philadelphia Warriors, 7th round (9th pick, 69th overall), 1951 NBA Draft","December 28, 1954",315,5.0,3.6,2.3,40.7,,66.1,
Luol Deng,https://www.basketball-reference.com/players/d/denglu01.html,"Small Forward and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Wau, South Sudan
ss",Duke,"Blair Academy in Blairstown, New Jersey","Phoenix Suns, 1st round (7th pick, 7th overall), 2004 NBA Draft","November 5, 2004",902,14.8,6.1,2.3,45.6,,76.9,48.5
Kenny Dennard,https://www.basketball-reference.com/players/d/dennake01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,K,Duke,"South Stokes in Walnut Cove, North Carolina","Kansas City Kings, 4th round (9th pick, 78th overall), 1981 NBA Draft","February 19, 1982",95,2.8,3.0,1.0,42.9,,64.4,43.5
Blaine Denning,https://www.basketball-reference.com/players/d/dennibl01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Fulton, Kentucky
us",Lawrence Technological University,"Northern in Detroit, Michigan","Baltimore Bullets, 4th round, 1952 NBA Draft","December 11, 1952",1,5.0,4.0,0.0,40.0,,100.0,
Dexter Dennis,https://www.basketball-reference.com/players/d/dennide01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Baker, Louisiana
us",,,,"December 1, 2023",4,5.5,2.3,1.0,52.6,,33.3,55.3
Justin Dentmon,https://www.basketball-reference.com/players/d/dentmju01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Carbondale, Ill",Washington,"Winchendon School in Winchendon, Massachusetts",,"March 24, 2012",8,3.3,1.0,1.3,33.3,,66.7,36.7
Randy Denton,https://www.basketball-reference.com/players/d/dentora01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Raleigh, North Carol",Duke,"Enloe in Raleigh, North Carolina","Boston Celtics, 4th round (10th pick, 61st overall), 1971 NBA Draft","October 21, 1976 ▪ ABA Debut: October 15, 1971",413,11.5,8.6,1.3,47.3,,77.9,47.3
Rod Derline,https://www.basketball-reference.com/players/d/derliro01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Elma, Wash",Seattle University,"Elma in Elma, Washington","Seattle SuperSonics, 10th round (8th pick, 169th overall), 1974 NBA Draft","October 30, 1974",107,4.8,0.8,0.7,41.9,,78.6,
Marcus Derrickson,https://www.basketball-reference.com/players/d/derrima01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,Wash,Georgetown,"Brewster Academy in Wolfeboro, New Hampshire",,"November 10, 2018",11,4.2,1.2,0.1,48.5,,80.0,63.6
Dave Deutsch,https://www.basketball-reference.com/players/d/deutsda01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Brooklyn, New York
us",University of Rochester,"Flushing in Flushing, New York","New York Knicks, 12th round (1st pick, 98th overall), 1966 NBA Draft","October 15, 1966",19,1.1,1.1,0.8,16.7,,45.0,
Corky Devlin,https://www.basketball-reference.com/players/d/devlico01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Atlantic City, New Jersey
us",George Washington,"Central in Newark, New Jersey","Philadelphia Warriors, 2nd round (3rd pick, 11th overall), 1955 NBA Draft","November 5, 1955",210,7.1,2.1,2.1,36.6,,74.2,
Ernie DiGregorio,https://www.basketball-reference.com/players/d/digreer01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"North Providence, Rhode Island
us",Providence,"North Providence in North Providence, Rhode Island","Buffalo Braves, 1st round (3rd pick, 3rd overall), 1973 NBA Draft","October 9, 1973",312,9.6,2.0,5.1,41.5,,90.2,
Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Newark, Delaware
us",Villanova,"Salesianum School in Wilmington, Delaware","Milwaukee Bucks, 1st round (17th pick, 17th overall), 2018 NBA Draft","October 17, 2018",383,10.5,4.3,2.8,42.4,,77.2,54.3
Moussa DiabatÃ©,https://www.basketball-reference.com/players/d/diabamo01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Paris, France
fr",Michigan,,"Los Angeles Clippers, 2nd round (13th pick, 43rd overall), 2022 NBA Draft","October 27, 2022",61,3.1,4.5,0.4,56.7,,54.5,57.1
Mamadi Diakite,https://www.basketball-reference.com/players/d/diakima01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Conakry, Gu",Virginia,"Blue Ridge School in St. George, Virginia",,"March 11, 2021",55,3.1,2.3,0.4,48.3,,69.7,51.0
Derrick Dial,https://www.basketball-reference.com/players/d/dialde01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Eastern Michigan,"Cass Technical in Detroit, Michigan","San Antonio Spurs, 2nd round (23rd pick, 52nd overall), 1998 NBA Draft","March 6, 2000",82,3.1,1.6,0.8,37.2,,67.2,38.6
Cheick Diallo,https://www.basketball-reference.com/players/d/diallch01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Kayes, Mali
ml",Kansas,"New American in Centereach, New York","Los Angeles Clippers, 2nd round (3rd pick, 33rd overall), 2016 NBA Draft","October 29, 2016",183,5.2,4.1,0.4,59.6,,77.4,59.7
Hamidou Diallo,https://www.basketball-reference.com/players/d/diallha01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Queens, New York
us",Kentucky,"Putnam Science Academy in Putnam, Connecticut","Brooklyn Nets, 2nd round (15th pick, 45th overall), 2018 NBA Draft","October 16, 2018",265,8.6,3.8,1.1,49.5,,62.3,51.6
Boris Diaw,https://www.basketball-reference.com/players/d/diawbo01.html,"Power Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Cormeilles-en-Parisis, France
fr",,,"Atlanta Hawks, 1st round (21st pick, 21st overall), 2003 NBA Draft","October 29, 2003",1064,8.6,4.4,3.5,49.3,,71.7,52.4
Yakhouba Diawara,https://www.basketball-reference.com/players/d/diawaya01.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Paris, France
fr",Pepperdine,"Tremblay En France in Paris, France",,"November 2, 2006",187,3.5,1.4,0.7,35.7,,65.0,45.0
Guillermo DÃ­az,https://www.basketball-reference.com/players/d/diazgu01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"San Juan, Puerto Rico
pr",Miami (FL),"Miami Christian School in Miami, Florida","Los Angeles Clippers, 2nd round (22nd pick, 52nd overall), 2006 NBA Draft","January 15, 2008",6,0.8,0.3,0.2,25.0,,60.0,25.0
Gradey Dick,https://www.basketball-reference.com/players/d/dickgr01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Wichita, Kansas
us",Kansas,,"Toronto Raptors, 1st round (13th pick, 13th overall), 2023 NBA Draft","October 25, 2023",86,11.4,2.6,1.5,42.3,,88.0,51.6
Dan Dickau,https://www.basketball-reference.com/players/d/dickada01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Portland, Oregon
us",,"Prairie in Brush Prairie, Washington","Sacramento Kings, 1st round (28th pick, 28th overall), 2002 NBA Draft","October 30, 2002",300,5.8,1.4,2.5,40.1,,83.1,46.0
Kaniel Dickens,https://www.basketball-reference.com/players/d/dickeka01.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Denver, Colorado
us",,"East in Denver, Colorado","Utah Jazz, 2nd round (21st pick, 50th overall), 2000 NBA Draft","December 20, 2003",19,1.2,0.6,0.1,40.0,,75.0,47.5
Henry Dickerson,https://www.basketball-reference.com/players/d/dickehe01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Berkley, West Virg",University of Charleston,,,"February 29, 1976",23,2.0,0.2,0.8,36.6,,62.5,
Michael Dickerson,https://www.basketball-reference.com/players/d/dickemi01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Greenville, South Carol",Arizona,"Federal Way in Federal Way, Washington","Houston Rockets, 1st round (14th pick, 14th overall), 1998 NBA Draft","February 5, 1999",212,15.4,2.9,2.6,43.2,,78.4,48.3
Clyde Dickey,https://www.basketball-reference.com/players/d/dickecl01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Fort Wayne, Indiana
us",,,"Phoenix Suns, 7th round (4th pick, 112th overall), 1974 NBA Draft",,58,2.8,1.1,0.8,35.0,,76.2,35.5
Derrek Dickey,https://www.basketball-reference.com/players/d/dickede01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,C,Cincinnati,"Purcell Marian in Cincinnati, Ohio","Golden State Warriors, 2nd round (11th pick, 29th overall), 1973 NBA Draft","October 23, 1973",321,6.1,4.9,1.1,47.0,,74.5,
Dick Dickey,https://www.basketball-reference.com/players/d/dickedi01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Grant County, Indiana
us",NC State,"Pendleton in Pendleton, Indiana","Baltimore Bullets, 3rd round (2nd pick, 26th overall), 1950 NBA Draft","November 4, 1951",45,2.8,1.8,1.1,29.4,,68.1,
John Dickson,https://www.basketball-reference.com/players/d/dicksjo01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Searcy, Arkansas
us",Arkansas State University,"Jonesboro in Jonesboro, Arkansas","Chicago Bulls, 3rd round (3rd pick, 22nd overall), 1967 NBA Draft",,21,1.7,1.6,0.1,35.9,,61.5,35.9
Travis Diener,https://www.basketball-reference.com/players/d/dienetr01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Fond du Lac, Wiscons",Marquette,"Goodrich in Fond du Lac, Wisconsin","Orlando Magic, 2nd round (8th pick, 38th overall), 2005 NBA Draft","December 2, 2005",179,4.8,1.4,2.4,38.8,,84.7,49.5
Gorgui Dieng,https://www.basketball-reference.com/players/d/dienggo01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Kebemer, Senegal
sn",Louisville,"Huntington Prep in Huntington, West Virginia","Utah Jazz, 1st round (21st pick, 21st overall), 2013 NBA Draft","November 1, 2013",628,7.3,5.6,1.3,49.6,,79.1,52.4
Ousmane Dieng,https://www.basketball-reference.com/players/d/diengou01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Villeneuve-sur-Lot, France
fr",,"INSEP in Paris, France","New York Knicks, 1st round (11th pick, 11th overall), 2022 NBA Draft","October 19, 2022",89,4.3,2.2,1.1,40.6,,72.0,48.5
Connie Dierking,https://www.basketball-reference.com/players/d/dierkco01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Brooklyn, New York
us",Cincinnati,"Central in Valley Stream, New York","Syracuse Nationals, 1st round (6th pick, 6th overall), 1958 NBA Draft","October 19, 1958",706,10.0,6.7,1.5,41.7,,69.7,
Coby Dietrick,https://www.basketball-reference.com/players/d/dietrco01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Riverside, California
us",San Jose State,"Riverside Polytech in Riverside, California","San Francisco Warriors, 10th round (2nd pick, 155th overall), 1970 NBA Draft","October 22, 1976 ▪ ABA Debut: October 20, 1970",842,6.1,4.5,2.1,46.2,,73.5,46.3
Craig Dill,https://www.basketball-reference.com/players/d/dillcr01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,,Michigan,"Arthur Hill in Saginaw, Michigan","San Diego Rockets, 4th round (11th pick, 42nd overall), 1967 NBA Draft",,65,6.8,5.8,0.5,38.3,,67.0,38.3
Dwaine Dillard,https://www.basketball-reference.com/players/d/dilladw01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,,Eastern Michigan,"Omaha Central in Omaha, Nebraska","Baltimore Bullets, 6th round (9th pick, 89th overall), 1972 NBA Draft",,3,1.3,3.0,0.7,33.3,,100.0,33.3
Mickey Dillard,https://www.basketball-reference.com/players/d/dillami01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Hollywood, Florida
us",Florida State,"Nova in Davie, Florida","Cleveland Cavaliers, 3rd round (9th pick, 55th overall), 1981 NBA Draft","October 30, 1981",33,2.2,0.5,1.0,36.7,,65.2,36.7
Bob Dille,https://www.basketball-reference.com/players/d/dillebo01.html,"Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Chesterton, Indiana
us",Valparaiso,"Chesterton in Chesterton, Indiana",,,57,5.2,-,0.7,19.7,,66.7,
Rob Dillingham,https://www.basketball-reference.com/players/d/dilliro01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Hickory, North Carol",Kentucky,,"San Antonio Spurs, 1st round (8th pick, 8th overall), 2024 NBA Draft","November 2, 2024",15,3.7,0.7,1.7,45.1,,-,53.9
Hook Dillon,https://www.basketball-reference.com/players/d/dilloho01.html,"Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Savannah, Georgia
us",UNC,"Benedictine Military Academy in Savannah, Georgia","Chicago Stags, 2nd round, 1948 BAA Draft","December 21, 1949",22,1.6,-,0.2,18.2,,72.7,
Byron Dinkins,https://www.basketball-reference.com/players/d/dinkiby01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Charlotte, North Carol",UNC Charlotte,"East Mecklenburg in Charlotte, North Carolina",,"November 16, 1989",45,3.4,1.2,2.1,40.6,,87.2,40.9
Jackie Dinkins,https://www.basketball-reference.com/players/d/dinkija01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,,Voorhees College,,"Chicago Bulls, 9th round (14th pick, 150th overall), 1971 NBA Draft","December 19, 1971",18,2.5,1.1,0.4,41.5,,55.0,
Harry Dinnel,https://www.basketball-reference.com/players/d/dinneha01.html,"Forward/Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Forward/Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Venice, California
us",Pepperdine,"Mira Costa in Manhattan Beach, California","San Francisco Warriors, 8th round (3rd pick, 66th overall), 1963 NBA Draft",,11,1.7,2.1,0.5,31.6,,87.5,31.6
Bill Dinwiddie,https://www.basketball-reference.com/players/d/dinwibi01.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,,New Mexico Highlands University,"Muncie Central in Muncie, Indiana",,"October 17, 1967",220,4.4,3.3,0.6,36.9,,61.0,
Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Los Angeles, California
us",Colorado,"Taft in Woodland Hills, California","Detroit Pistons, 2nd round (8th pick, 38th overall), 2014 NBA Draft","October 29, 2014",570,13.0,3.0,5.1,41.3,,79.8,48.9
Ike Diogu,https://www.basketball-reference.com/players/d/dioguik01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Buffalo, New York
us",Arizona State,"Garland in Garland, Texas","Golden State Warriors, 1st round (9th pick, 9th overall), 2005 NBA Draft","November 23, 2005",225,6.0,3.1,0.3,50.9,,78.6,51.0
DeSagana Diop,https://www.basketball-reference.com/players/d/diopde01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Dakar, Senegal
sn",,"Oak Hill Academy in Mouth of Wilson, Virginia","Cleveland Cavaliers, 1st round (8th pick, 8th overall), 2001 NBA Draft","October 30, 2001",601,2.0,3.7,0.4,42.7,,46.7,42.8
Terry Dischinger,https://www.basketball-reference.com/players/d/dischte01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Terre Haute, Indiana
us",Purdue,"Garfield in Terre Haute, Indiana","Chicago Zephyrs, 2nd round (1st pick, 10th overall), 1962 NBA Draft","October 20, 1962",652,13.8,5.6,1.8,50.6,,75.8,
Fred Diute,https://www.basketball-reference.com/players/d/diutefr01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,B,St. Bonaventure,"Central in Binghamton, New York","Rochester Royals, 3rd round (8th pick, 28th overall), 1951 NBA Draft","November 30, 1954",7,1.6,1.9,0.6,9.5,,58.3,
Vlade Divac,https://www.basketball-reference.com/players/d/divacvl01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Prijepolje, Serbia
rs",,,"Los Angeles Lakers, 1st round (26th pick, 26th overall), 1989 NBA Draft","November 3, 1989",1134,11.8,8.2,3.1,49.5,,69.2,50.0
